Player,Team,Service,Season,Extension,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
Mike Yastrzemski,Giants,2.128,2021,False,False,False,3700000.0,Mike,Yastrzemski,MLBTR
Mitch Haniger,Mariners,5.048,2021,False,False,False,7750000.0,Mitch,Haniger,MLBTR
Mitch Garver,Rangers,4.045,2021,False,False,False,3335000.0,Mitch,Garver,MLBTR
Nick Anderson,Rays,3.0,2021,False,False,False,845000.0,Nick,Anderson,MLBTR
Nick Pivetta,Red Sox,3.166,2021,False,False,False,2650000.0,Nick,Pivetta,MLBTR
Nick Senzel,Reds,2.15,2021,False,False,False,1250000.0,Nick,Senzel,MLBTR
Nicky Lopez,Royals,2.139,2021,False,False,False,2550000.0,Nicky,Lopez,MLBTR
Noe Ramirez,Diamondbacks,4.083,2021,False,False,False,1250000.0,Noe,Ramirez,MLBTR
Omar Narvaez,Brewers,5.089,2021,False,False,False,5000000.0,Omar,Narvaez,MLBTR
Pablo Lopez,Marlins,3.093,2021,False,False,False,2450000.0,Pablo,Lopez,MLBTR
Paul Sewald,Mariners,3.072,2021,False,False,False,1735000.0,Paul,Sewald,MLBTR
Paul Fry,Orioles,3.075,2021,False,False,False,850000.0,Paul,Fry,MLBTR
Pete Alonso,Mets,3.0,2021,False,False,False,7400000.0,Pete,Alonso,MLBTR
Peter Lambert,Rockies,2.116,2021,False,False,False,762000.0,Peter,Lambert,MLBTR
Phil Maton,Astros,4.047,2021,False,False,False,1550000.0,Phil,Maton,MLBTR
Rafael Montero,Astros,5.138,2021,False,False,False,2725000.0,Rafael,Montero,MLBTR
Rafael Devers,Red Sox,4.07,2021,False,False,False,11200000.0,Rafael,Devers,MLBTR
Raimel Tapia,Blue Jays,4.02,2021,False,False,False,3950000.0,Raimel,Tapia,MLBTR
Ramon Laureano,Athletics,3.014,2021,False,False,False,2450000.0,Ramon,Laureano,MLBTR
Reynaldo Lopez,White Sox,4.004,2021,False,False,False,2625000.0,Reynaldo,Lopez,MLBTR
Rhys Hoskins,Phillies,4.053,2021,False,False,False,7700000.0,Rhys,Hoskins,MLBTR
Richard Bleier,Marlins,5.074,2021,True,False,False,,Richard,Bleier,MLBTR
Robert Stephenson,Rockies,4.049,2021,False,False,False,1280000.0,Robert,Stephenson,MLBTR
Ross Stripling,Blue Jays,5.115,2021,False,False,False,3790000.0,Ross,Stripling,MLBTR
Rowdy Tellez,Brewers,3.004,2021,False,False,False,1940000.0,Rowdy,Tellez,MLBTR
Ryan Borucki,Blue Jays,3.066,2021,False,False,False,825000.0,Ryan,Borucki,MLBTR
Ryan Yarbrough,Rays,3.147,2021,False,False,False,3850000.0,Ryan,Yarbrough,MLBTR
Ryan Brasier,Red Sox,4.109,2021,False,False,False,1400000.0,Ryan,Brasier,MLBTR
Ryan McMahon,Rockies,4.006,2021,True,False,False,,Ryan,McMahon,MLBTR
Ryan O'Hearn,Royals,3.002,2021,False,False,False,1300000.0,Ryan,O'Hearn,MLBTR
Ryne Stanek,Astros,4.038,2021,False,False,False,2100000.0,Ryne,Stanek,MLBTR
Scott Barlow,Royals,3.03,2021,False,False,False,2400000.0,Scott,Barlow,MLBTR
Sean Manaea,Athletics,5.157,2021,False,False,False,9750000.0,Sean,Manaea,MLBTR
Sean Newcomb,Braves,3.123,2021,False,False,False,900000.0,Sean,Newcomb,MLBTR
Seranthony Dominguez,Phillies,3.131,2021,False,False,False,725000.0,Seranthony,Dominguez,MLBTR
Seth Lugo,Mets,5.082,2021,False,False,False,2925000.0,Seth,Lugo,MLBTR
Shane Bieber,Indians,3.097,2021,False,False,False,6000000.0,Shane,Bieber,MLBTR
Spencer Turnbull,Tigers,3.02,2021,True,False,False,,Spencer,Turnbull,MLBTR
Tanner Rainey,Nationals,2.127,2021,False,False,False,860000.0,Tanner,Rainey,MLBTR
Tanner Scott,Orioles,3.059,2021,False,False,False,1050000.0,Tanner,Scott,MLBTR
Taylor Hearn,Rangers,2.14,2021,False,False,False,1050000.0,Taylor,Hearn,MLBTR
Taylor Rogers,Twins,5.145,2021,False,False,False,7300000.0,Taylor,Rogers,MLBTR
Teoscar Hernandez,Blue Jays,4.097,2021,False,False,False,10650000.0,Teoscar,Hernandez,MLBTR
Tim Mayza,Blue Jays,2.156,2021,False,False,False,1250000.0,Tim,Mayza,MLBTR
Tim Hill,Padres,3.112,2021,False,False,False,1325000.0,Tim,Hill,MLBTR
Tom Murphy,Mariners,4.092,2021,False,False,False,1575000.0,Tom,Murphy,MLBTR
Tomas Nido,Mets,3.089,2021,False,False,False,890000.0,Tomas,Nido,MLBTR
Tony Kemp,Athletics,4.098,2021,False,False,False,2250000.0,Tony,Kemp,MLBTR
Trea Turner,Dodgers,5.135,2021,False,False,False,21000000.0,Trea,Turner,MLBTR
Trent Thornton,Blue Jays,2.15,2021,False,False,False,850000.0,Trent,Thornton,MLBTR
Trevor Richards,Blue Jays,3.084,2021,False,False,False,1000000.0,Trevor,Richards,MLBTR
Trevor Williams,Mets,5.027,2021,False,False,False,3900000.0,Trevor,Williams,MLBTR
Trey Mancini,Orioles,5.015,2021,False,False,False,7500000.0,Trey,Mancini,MLBTR
Tyler Wade,Angels,3.088,2021,False,False,False,825000.0,Tyler,Wade,MLBTR
Tyler Matzek,Braves,3.019,2021,False,False,False,1400000.0,Tyler,Matzek,MLBTR
Tyler O'Neill,Cardinals,3.059,2021,False,False,False,3400000.0,Tyler,O'Neill,MLBTR
Tyler Glasnow,Rays,4.158,2021,False,False,False,5100000.0,Tyler,Glasnow,MLBTR
Tyler Naquin,Reds,5.033,2021,False,False,False,4025000.000000001,Tyler,Naquin,MLBTR
Tyler Mahle,Reds,4.018,2021,False,False,False,5200000.0,Tyler,Mahle,MLBTR
Tyler Kinley,Rockies,3.014,2021,False,False,False,1025000.0,Tyler,Kinley,MLBTR
Tyler Duffey,Twins,5.074,2021,False,False,False,3800000.0,Tyler,Duffey,MLBTR
Victor Robles,Nationals,3.033,2021,False,False,False,1650000.0,Victor,Robles,MLBTR
Victor Caratini,Padres,4.051,2021,False,False,False,2000000.0,Victor,Caratini,MLBTR
Victor Reyes,Tigers,3.075,2021,False,False,False,1400000.0,Victor,Reyes,MLBTR
Vladimir Guerrero Jr.,Blue Jays,2.157,2021,False,False,False,7900000.0,Vladimir,Guerrero Jr.,MLBTR
Wandy Peralta,Yankees,4.168,2021,False,False,False,2150000.0,Wandy,Peralta,MLBTR
Willie Calhoun,Rangers,3.033,2021,False,False,False,1300000.0,Willie,Calhoun,MLBTR
Willson Contreras,Cubs,5.108,2021,False,False,False,9625000.0,Willson,Contreras,MLBTR
Willy Adames,Brewers,3.105,2021,False,False,False,4600000.0,Willy,Adames,MLBTR
Yandy Diaz,Rays,3.122,2021,False,False,False,2800000.0,Yandy,Diaz,MLBTR
Yonny Chirinos,Rays,3.137,2021,False,False,False,1175000.0,Yonny,Chirinos,MLBTR
Zach Eflin,Phillies,5.018,2021,True,False,False,,Zach,Eflin,MLBTR
"Burnes, Corbin",MIL,4.049,2023,False,False,False,10010000.0,Corbin,Burnes,Cots
"Alonso, Pete",NYN,4.0,2023,False,,,14500000.0,Pete,Alonso,Cots
"Cease, Dylan",CHA,3.089,2023,False,,,5700000.0,Dylan,Cease,Cots
"Walker, Christian",ARI,4.124,2023,False,,,6500000.0,Christian,Walker,Cots
"Gallen, Zac",ARI,3.1,2023,False,,,5600000.0,Zac,Gallen,Cots
"Guerrero, Vladimir Jr.",TOR,3.157,2023,False,,,14500000.0,Vladimir Jr.,Guerrero,Cots
"Smith, Will",LAN,3.09,2023,False,,,5250000.0,Will,Smith,Cots
"Tucker, Kyle",HOU,3.079,2023,False,False,False,5000000.0,Kyle,Tucker,Cots
"Murphy, Sean",ATL,3.029,2023,True,False,False,,Sean,Murphy,Cots
"Ward, Taylor",ANA,2.164,2023,False,,,2750000.0,Taylor,Ward,Cots
"Bieber, Shane",CLE,4.097,2023,False,,,10010000.0,Shane,Bieber,Cots
"Devers, Rafael",BOS,5.07,2023,False,,,17500000.0,Rafael,Devers,Cots
"Woodruff, Brandon",MIL,4.161,2023,False,,,10800000.0,Brandon,Woodruff,Cots
"McNeil, Jeff",NYN,4.069,2023,True,False,False,,Jeff,McNeil,Cots
"Santander, Anthony",BAL,4.162,2023,False,,,7400000.0,Anthony,Santander,Cots
"Trevino, Jose",NYA,3.063,2023,False,,,2360000.0,Jose,Trevino,Cots
"Fried, Max",ATL,4.148,2023,False,False,False,13500000.0,Max,Fried,Cots
"Ohtani, Shohei",ANA,5.0,2023,False,,,30000000.0,Shohei,Ohtani,Cots
"Javier, Cristian",HOU,3.0,2023,True,False,False,,Cristian,Javier,Cots
"Díaz, Yandy",TBA,4.122,2023,True,False,False,,Yandy,Díaz,Cots
"Arraez, Luis",MIA,3.121,2023,False,False,False,6100000.0,Luis,Arraez,Cots
"Valdez, Framber",HOU,3.163,2023,False,,,6800000.0,Framber,Valdez,Cots
"Happ, Ian",CHN,5.036,2023,False,,,10850000.0,Ian,Happ,Cots
"Hoerner, Nico",CHN,3.014,2023,False,,,2525000.0,Nico,Hoerner,Cots
"Soto, Juan",SDN,4.134,2023,False,,,23000000.0,Juan,Soto,Cots
"Bichette, Bo",TOR,3.063,2023,True,False,False,,Bo,Bichette,Cots
"Hernández, Teoscar",SEA,5.097,2023,False,False,False,14000000.0,Teoscar,Hernández,Cots
"Torres, Gleyber",NYA,4.162,2023,False,False,False,9950000.0,Gleyber,Torres,Cots
"Mullins, Cedric",BAL,3.078,2023,False,,,4100000.0,Cedric,Mullins,Cots
"Singer, Brady",KCA,2.156,2023,False,False,False,2950000.0,Brady,Singer,Cots
"Rodgers, Brendan",COL,3.075,2023,False,,,2700000.0,Brendan,Rodgers,Cots
"Rosario, Amed",CLE,5.062,2023,False,,,7800000.0,Amed,Rosario,Cots
"Varsho, Daulton",TOR,2.128,2023,False,,,3050000.0,Daulton,Varsho,Cots
"Webb, Logan",SFN,3.044,2023,False,,,4600000.0,Logan,Webb,Cots
"Edman, Tommy",SLN,3.114,2023,False,,,4200000.0,Tommy,Edman,Cots
"Lowe, Nathaniel",TEX,2.145,2023,False,,,4050000.0,Nathaniel,Lowe,Cots
"Hoskins, Rhys",PHI,5.053,2023,False,,,12000000.0,Rhys,Hoskins,Cots
"Renfroe, Hunter",ANA,5.165,2023,False,False,False,11900000.0,Hunter,Renfroe,Cots
"López, Pablo",MIA,4.093,2023,False,,,5450000.0,Pablo,López,Cots
"Urias, Julio",LAN,5.117,2023,False,,,14250000.0,Julio,Urias,Cots
"France, Ty",SEA,3.089,2023,False,,,4100000.0,Ty,France,Cots
"Cortes, Nestor",NYA,3.094,2023,False,,,3200000.0,Nestor,Cortes,Cots
"Springs, Jeffrey",TBA,4.055,2023,True,False,False,,Jeffrey,Springs,Cots
"Adames, Willy",MIL,4.105,2023,False,,,8700000.0,Willy,Adames,Cots
"Hays, Austin",BAL,3.057,2023,False,,,3200000.0,Austin,Hays,Cots
"Gonsolin, Tony",LAN,2.152,2023,True,False,False,,Tony,Gonsolin,Cots
"Rengifo, Luis",ANA,3.043,2023,False,False,False,2300000.0,Luis,Rengifo,Cots
"Urshela, Giovanny",ANA,5.127,2023,False,False,False,8400000.0,Giovanny,Urshela,Cots
"Arozarena, Randy",TBA,2.129,2023,False,,,4150000.0,Randy,Arozarena,Cots
"Tellez, Rowdy",MIL,4.004,2023,False,,,4950000.0,Rowdy,Tellez,Cots
"Cronenworth, Jake",SDN,3.0,2023,False,,,4225000.0,Jake,Cronenworth,Cots
"Sandoval, Patrick",ANA,2.149,2023,False,,,2750000.0,Patrick,Sandoval,Cots
"Verdugo, Alex",BOS,4.078,2023,False,,,6300000.0,Alex,Verdugo,Cots
"Jansen, Danny",TOR,4.05,2023,False,,,3500000.0,Danny,Jansen,Cots
"Minter, A.J.",ATL,4.154,2023,False,,,4287500.0,A.J.,Minter,Cots
"Nido, Tomás",NYN,4.089,2023,False,,,1575000.0,Tomás,Nido,Cots
"Thomas, Lane",WAS,3.014,2023,False,,,2200000.0,Lane,Thomas,Cots
"Estrada, Thairo",SFN,2.169,2023,False,,,2250000.0,Thairo,Estrada,Cots
"Urías, Luis",MIL,3.12,2023,False,,,4700000.0,Luis,Urías,Cots
"Higashioka, Kyle",NYA,4.005,2023,False,,,1462500.0,Kyle,Higashioka,Cots
"Williams, Devin",MIL,3.056,2023,False,,,3350000.0,Devin,Williams,Cots
"Lúzardo, Jesus",MIA,2.165,2023,False,False,False,2450000.0,Jesus,Lúzardo,Cots
"Helsley, Ryan",SLN,3.105,2023,False,False,False,2150000.0,Ryan,Helsley,Cots
"Caratini, Victor",MIL,5.051,2023,False,,,2800000.0,Victor,Caratini,Cots
"Yastrzemski, Mike",SFN,3.128,2023,False,,,6100000.0,Mike,Yastrzemski,Cots
"Barlow, Scott",KCA,4.03,2023,False,,,5300000.0,Scott,Barlow,Cots
"Alvarado, José",PHI,5.082,2023,False,False,False,3450000.0,José,Alvarado,Cots
"Pivetta, Nick",BOS,4.166,2023,False,,,5350000.0,Nick,Pivetta,Cots
"Mahle, Tyler",MIN,5.018,2023,False,,,7500000.0,Tyler,Mahle,Cots
"Kemp, Tony",OAK,5.098,2023,False,,,3725000.0,Tony,Kemp,Cots
"Jiménez, Joe",ATL,5.061,2023,False,,,2765000.0,Joe,Jiménez,Cots
"Thielbar, Caleb",MIN,4.131,2023,False,,,2400000.0,Caleb,Thielbar,Cots
"Phillips, Evan",LAN,2.136,2023,False,,,1300000.0,Evan,Phillips,Cots
"Adam, Jason",TBA,2.132,2023,False,False,False,1775000.0,Jason,Adam,Cots
"Robles, Victor",WAS,4.033,2023,False,False,False,,Victor,Robles,Cots
"Espinal, Santiago",TOR,2.149,2023,False,,,2100000.0,Santiago,Espinal,Cots
"Naylor, Josh",CLE,3.127,2023,False,,,3350000.0,Josh,Naylor,Cots
"Guillorme, Luis",NYN,3.167,2023,False,,,1600000.0,Luis,Guillorme,Cots
"Kiner-Falefa, Isiah",NYA,5.0,2023,False,,,6000000.0,Isiah,Kiner-Falefa,Cots
"Luplow, Jordan",ARI,4.108,2023,False,True,False,,Jordan,Luplow,Cots
"Pagán, Emilio",MIN,5.091,2023,False,,,3500000.0,Emilio,Pagán,Cots
"López, Reynaldo",CHA,5.004,2023,False,,,3625000.0,Reynaldo,López,Cots
"King, Michael",NYA,3.004,2023,False,,,1300000.0,Michael,King,Cots
"Swanson, Erik",TOR,3.096,2023,False,,,1250000.0,Erik,Swanson,Cots
"Junis, Jakob",SFN,5.002,2023,False,,,2800000.0,Jakob,Junis,Cots
"Sewald, Paul",SEA,4.072,2023,False,,,4100000.0,Paul,Sewald,Cots
"Romano, Jordan",TOR,3.051,2023,False,,,4537500.0,Jordan,Romano,Cots
"Farmer, Kyle",MIN,4.129,2023,False,,,5585000.0,Kyle,Farmer,Cots
"Finnegan, Kyle",WAS,3.0,2023,False,,,2325000.0,Kyle,Finnegan,Cots
"Keller, Mitch",PIT,3.026,2023,False,,,2437500.0,Mitch,Keller,Cots
"Giolito, Lucas",CHA,5.08,2023,False,,,10400000.0,Lucas,Giolito,Cots
"Anderson, Brian",MIA,5.031,2023,False,True,False,,Brian,Anderson,Cots
"Scott, Tanner",MIA,4.059,2023,False,,,2825000.0,Tanner,Scott,Cots
"Berti, Jon",MIA,3.168,2023,False,False,False,,Jon,Berti,Cots
"Civale, Aaron",CLE,3.058,2023,False,,,2600000.0,Aaron,Civale,Cots
"Tate, Dillon",BAL,3.048,2023,False,,,1500000.0,Dillon,Tate,Cots
"Senzel, Nick",CIN,3.15,2023,False,,,1950000.0,Nick,Senzel,Cots
"Rojas, Josh",ARI,2.152,2023,False,False,False,2575000.0,Josh,Rojas,Cots
"Richards, Trevor",TOR,4.084,2023,False,,,1500000.0,Trevor,Richards,Cots
"Brubaker, JT",PIT,3.0,2023,False,,,2275000.0,JT,Brubaker,Cots
"Ramirez, Harold",TBA,3.124,2023,False,False,False,2200000.0,Harold,Ramirez,Cots
"Moore, Dylan",SEA,4.0,2023,True,False,False,,Dylan,Moore,Cots
"Karinchak, James",CLE,2.169,2023,False,,,1500000.0,James,Karinchak,Cots
"Holmes, Clay",NYA,4.031,2023,False,,,3300000.0,Clay,Holmes,Cots
"Domínguez, Seranthony",PHI,4.131,2023,True,False,False,,Seranthony,Domínguez,Cots
"Armstrong, Shawn",TBA,4.113,2023,False,,,1200000.0,Shawn,Armstrong,Cots
"Beeks, Jalen",TBA,4.07,2023,False,,,1375000.0,Jalen,Beeks,Cots
"Kelly, Carson",ARI,4.161,2023,False,,,4275000.0,Carson,Kelly,Cots
"Garver, Mitch",TEX,5.045,2023,False,,,3900000.0,Mitch,Garver,Cots
"Maton, Phil",HOU,5.047,2023,False,,,2550000.0,Phil,Maton,Cots
"Lauer, Eric",MIL,4.033,2023,False,,,5075000.0,Eric,Lauer,Cots
"Slater, Austin",SFN,4.147,2023,False,,,3200000.0,Austin,Slater,Cots
"Madrigal, Nick",CHN,2.164,2023,False,,,1225000.0,Nick,Madrigal,Cots
"Hicks, Jordan",SLN,5.0,2023,False,,,1837500.0,Jordan,Hicks,Cots
"Mateo, Jorge",BAL,3.0,2023,False,,,2000000.0,Jorge,Mateo,Cots
"Laureano, Ramon",OAK,3.165,2023,False,,,3550000.0,Ramon,Laureano,Cots
"Wendle, Joey",MIA,5.088,2023,False,,,6000000.0,Joey,Wendle,Cots
"Montgomery, Jordan",SLN,5.153,2023,False,,,10000000.0,Jordan,Montgomery,Cots
"Edwards Jr., Carl",WAS,5.169,2023,False,,,2250000.0,Carl,Edwards Jr.,Cots
"Grisham, Trent",SDN,3.06,2023,False,,,3175000.0,Trent,Grisham,Cots
"Stanek, Ryne",HOU,5.038,2023,False,,,3600000.0,Ryne,Stanek,Cots
"Newman, Kevin",CIN,4.046,2023,False,,,2662500.0,Kevin,Newman,Cots
"Quantrill, Cal",CLE,3.132,2023,False,,,5550000.0,Cal,Quantrill,Cots
"Kopech, Michael",CHA,3.041,2023,False,,,2050000.0,Michael,Kopech,Cots
"Lopez, Jorge",MIN,4.102,2023,False,,,3525000.0,Jorge,Lopez,Cots
"Fairbanks, Pete",TBA,3.057,2023,True,False,False,,Pete,Fairbanks,Cots
"Vargas, Ildemaro",WAS,3.007,2023,False,,,975000.0,Ildemaro,Vargas,Cots
"Aquíno, Aristides",CIN,3.003,2023,False,True,False,,Aristides,Aquíno,Cots
"Brasier, Ryan",BOS,5.109,2023,False,,,2000000.0,Ryan,Brasier,Cots
"Underwood, Duane",PIT,3.044,2023,False,,,1025000.0,Duane,Underwood,Cots
"Urquidy, José",HOU,3.049,2023,False,,,3025000.0,José,Urquidy,Cots
"Clarke, Taylor",KCA,3.12,2023,False,,,1150000.0,Taylor,Clarke,Cots
"Milner, Hoby",MIL,3.068,2023,False,,,1025000.0,Hoby,Milner,Cots
"Farmer, Buck",CIN,5.14,2023,False,,,1750000.0,Buck,Farmer,Cots
"Graterol, Brusdar",LAN,2.167,2023,False,,,1225000.0,Brusdar,Graterol,Cots
"Smith, Drew",NYN,4.034,2023,False,,,1300000.0,Drew,Smith,Cots
"Castro, Willi",DET,3.017,2023,False,True,False,,Willi,Castro,Cots
"Buehler, Walker",LAN,4.168,2023,False,,,8025000.0,Walker,Buehler,Cots
"Lopez, Nicky",KCA,3.139,2023,False,,,3700000.0,Nicky,Lopez,Cots
"Castillo, Diego",SEA,4.118,2023,False,False,False,2950000.0,Diego,Castillo,Cots
"Vogelbach, Daniel",NYN,4.138,2023,True,,,,Daniel,Vogelbach,Cots
"Mayza, Tim",TOR,3.156,2023,False,,,2100000.0,Tim,Mayza,Cots
"García, Jarlín",SFN,5.114,2023,False,True,False,,Jarlín,García,Cots
"Peralta, Wandy",NYA,5.168,2023,False,,,3350000.0,Wandy,Peralta,Cots
"Cimber, Adam",TOR,4.156,2023,False,,,3150000.0,Adam,Cimber,Cots
"Wade, LaMonte",SFN,3.035,2023,False,,,1375000.0,LaMonte,Wade,Cots
"Wick, Rowan",CHN,3.114,2023,False,,,1550000.0,Rowan,Wick,Cots
"Keller, Brad",KCA,5.0,2023,False,,,5775000.0,Brad,Keller,Cots
"Arano, Victor",WAS,3.022,2023,False,,,925000.0,Victor,Arano,Cots
"Thompson, Trayce",LAN,3.01,2023,False,,,1450000.0,Trayce,Thompson,Cots
"Harvey, Hunter",WAS,3.047,2023,False,,,870000.0,Hunter,Harvey,Cots
"Refsnyder, Rob",BOS,4.048,2023,False,,,1200000.0,Rob,Refsnyder,Cots
"Montas, Frankie",NYA,5.015,2023,False,,,7500000.0,Frankie,Montas,Cots
"O'Neill, Tyler",SLN,4.059,2023,False,,,4950000.0,Tyler,O'Neill,Cots
"Floro, Dylan",MIA,5.053,2023,False,,,3900000.0,Dylan,Floro,Cots
"Luetge, Lucas",ATL,4.015,2023,False,,,1550000.0,Lucas,Luetge,Cots
"Arroyo, Christian",BOS,4.036,2023,False,,,2000000.0,Christian,Arroyo,Cots
"Oretga, Rafael",CHN,2.145,2023,False,True,False,,Rafael,Oretga,Cots
"Gott, Trevor",MIL,4.057,2023,False,True,False,,Trevor,Gott,Cots
"Poche, Colin",TBA,3.109,2023,False,False,False,1175000.0,Colin,Poche,Cots
"Ruiz, José",CHA,3.048,2023,False,,,925000.0,José,Ruiz,Cots
"Santana, Dennis",ATL,3.095,2023,False,,,1000000.0,Dennis,Santana,Cots
"Garcia, Aramis",BAL,3.036,2023,False,False,True,,Aramis,Garcia,Cots
"Voth, Austin",BAL,3.127,2023,False,False,False,1850000.0,Austin,Voth,Cots
"Blackburn, Paul",OAK,3.018,2023,False,,,1900000.0,Paul,Blackburn,Cots
"Bellinger, Cody",LAN,5.16,2023,False,True,False,,Cody,Bellinger,Cots
"Meadows, Austin",DET,4.074,2023,False,,,4300000.0,Austin,Meadows,Cots
"Nola, Austin",SDN,3.106,2023,False,,,2350000.0,Austin,Nola,Cots
"Bush, Matt",MIL,4.132,2023,False,,,1850000.0,Matt,Bush,Cots
"Cooper, Garrett",MIA,5.053,2023,False,,,4200000.0,Garrett,Cooper,Cots
"Thompson, Ryan",TBA,3.0,2023,False,False,False,1000000.0,Ryan,Thompson,Cots
"Toro, Abraham",MIL,2.149,2023,False,,,1250000.0,Abraham,Toro,Cots
"Almonte, Yency",LAN,3.143,2023,False,,,1500000.0,Yency,Almonte,Cots
"Garlick, Kyle",MIN,2.163,2023,False,,,750000.0,Kyle,Garlick,Cots
"Barría, Jaime",ANA,3.035,2023,False,,,1050000.0,Jaime,Barría,Cots
"Hader, Josh",SDN,5.115,2023,False,,,14100000.0,Josh,Hader,Cots
"Lamet, Dinelson",COL,5.07,2023,False,,,5000000.0,Dinelson,Lamet,Cots
"Stallings, Jacob",MIA,4.149,2023,False,,,3350000.0,Jacob,Stallings,Cots
"Germán, Domingo",NYA,4.017,2023,False,,,2600000.0,Domingo,Germán,Cots
"Garrett, Amir",KCA,5.099,2023,False,,,2650000.0,Amir,Garrett,Cots
"Trivino, Lou",NYA,4.163,2023,False,,,4100000.0,Lou,Trivino,Cots
"Brebbia, John",SFN,5.078,2023,False,,,2300000.0,John,Brebbia,Cots
"Tapia, Raimel",TOR,5.02,2023,False,True,False,,Raimel,Tapia,Cots
"Rainey, Tanner",WAS,3.127,2023,False,,,1500000.0,Tanner,Rainey,Cots
"Sulser, Cole",ARI,3.028,2023,False,,,825000.0,Cole,Sulser,Cots
"Kinley, Tyler",COL,4.014,2023,True,,,,Tyler,Kinley,Cots
"Martin, Brett",TEX,3.151,2023,False,,,1275000.0,Brett,Martin,Cots
"Staumont, Josh",KCA,3.072,2023,False,,,1025000.0,Josh,Staumont,Cots
"Littell, Zack",SFN,3.067,2023,False,False,True,,Zack,Littell,Cots
"Soto, Gregory",PHI,3.102,2023,False,,,3925000.0,Gregory,Soto,Cots
"Bethancourt, Christian",TBA,3.038,2023,False,,,1350000.0,Christian,Bethancourt,Cots
"García, Rony",DET,2.138,2023,False,,,830000.0,Rony,García,Cots
"Suter, Brent",COL,5.161,2023,False,,,3000000.0,Brent,Suter,Cots
"Loáisiga, Jonathan",NYA,4.022,2023,False,,,2262500.0,Jonathan,Loáisiga,Cots
"Cessa, Luis",CIN,5.131,2023,False,,,2650000.0,Luis,Cessa,Cots
"May, Dustin",LAN,3.059,2023,False,,,1675000.0,Dustin,May,Cots
"Ferguson, Caleb",LAN,4.088,2023,False,,,1100000.0,Caleb,Ferguson,Cots
"Hoffman, Jeff",CIN,4.105,2023,False,True,False,,Jeff,Hoffman,Cots
"Toussaint, Touki",ANA,2.135,2023,False,True,False,,Touki,Toussaint,Cots
"Pruitt, Austin",OAK,4.055,2023,False,False,True,,Austin,Pruitt,Cots
"Mendick, Danny",CHA,2.168,2023,False,True,False,,Danny,Mendick,Cots
"Young, Alex",SFN,2.143,2023,False,True,False,,Alex,Young,Cots
"Gustave, Jandel",MIL,4.027,2023,False,True,False,,Jandel,Gustave,Cots
"Brigham, Jeff",NYN,3.01,2023,False,,,760000.0,Jeff,Brigham,Cots
"Cave, Jake",BAL,3.137,2023,False,,,950000.0,Jake,Cave,Cots
"Hiura, Keston",MIL,3.009,2023,False,,,2200000.0,Keston,Hiura,Cots
"Paddack, Chris",MIN,4.0,2023,False,,,2400000.0,Chris,Paddack,Cots
"Weaver, Luke",SEA,5.112,2023,False,True,False,,Luke,Weaver,Cots
"Voit, Luke",WAS,4.169,2023,False,True,False,,Luke,Voit,Cots
"Candelario, Jeimer",DET,5.038,2023,False,True,False,,Jeimer,Candelario,Cots
"Stratton, Chris",SLN,5.1,2023,False,,,2800000.0,Chris,Stratton,Cots
"Stephenson, Robert",PIT,5.049,2023,False,,,1750000.0,Robert,Stephenson,Cots
"Maile, Luke",CLE,5.148,2023,False,True,False,,Luke,Maile,Cots
"Kittredge, Andrew",TBA,4.07,2023,False,,,2075000.0,Andrew,Kittredge,Cots
"Moronta, Reyes",ARI,4.111,2023,False,True,False,,Reyes,Moronta,Cots
"Cisnero, José",DET,5.02,2023,False,,,2287500.0,José,Cisnero,Cots
"Crick, Kyle",CHA,5.027,2023,False,False,True,,Kyle,Crick,Cots
"Law, Derek",CIN,3.081,2023,False,True,False,,Derek,Law,Cots
"Chargois, JT",MIA,3.101,2023,False,,,850000.0,JT,Chargois,Cots
"Rogers, Tyler",SFN,3.034,2023,False,,,1675000.0,Tyler,Rogers,Cots
"Hernández, Jonathan",TEX,3.041,2023,False,,,995000.0,Jonathan,Hernández,Cots
"Thornton, Trent",TOR,3.073,2023,False,,,1000000.0,Trent,Thornton,Cots
"Stashak, Cody",MIN,3.064,2023,False,False,True,,Cody,Stashak,Cots
"Morejon, Adrian",SDN,3.013,2023,False,,,800000.0,Adrian,Morejon,Cots
"Sampson, Adrian",CHN,2.117,2023,False,,,1900000.0,Adrian,Sampson,Cots
"Brosseau, Mike",MIL,3.031,2023,False,,,1400000.0,Mike,Brosseau,Cots
"Gose, Anthony",CLE,3.139,2023,False,True,False,,Anthony,Gose,Cots
"Castro, Harold",DET,3.141,2023,False,True,False,,Harold,Castro,Cots
"Flaherty, Jack",SLN,5.006,2023,False,,,5400000.0,Jack,Flaherty,Cots
"Heredia, Guillermo",ATL,5.112,2023,False,True,False,,Guillermo,Heredia,Cots
"Biggio, Cavan",TOR,3.129,2023,False,,,2800000.0,Cavan,Biggio,Cots
"McGuire, Reese",BOS,3.027,2023,False,,,1225000.0,Reese,McGuire,Cots
"Mondesi, Adalberto",KCA,5.088,2023,False,,,3045000.0,Adalberto,Mondesi,Cots
"Andújar, Miguel",PIT,4.002,2023,False,,,1525000.0,Miguel,Andújar,Cots
"Suárez, Ranger",PHI,3.112,2023,False,,,2950000.0,Ranger,Suárez,Cots
"Hill, Tim",SDN,4.112,2023,False,,,1850000.0,Tim,Hill,Cots
