Player,Season,MLS,Year Salary,Next Year Salary,G,R,H,HR,RBI,SB,AVG,OBP,SLG,playerid,Position_1b,Position_2b,Position_3b,Position_c,Position_cf,Position_dh,Position_inf,Position_lf,Position_of,Position_rf,Position_ss
"Winker, Jesse",2022,4.08,3150000.0,,110.0,77.0,129.0,24.0,71.0,1.0,0.304964539,0.393814432,0.555555555,13590.0,False,False,False,False,False,False,False,True,False,False,False
"Hernández, Teoscar",2022,4.097,4325000.0,10650000.0,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False
"Alonso, Pete",2022,3.0,676775.0,7400000.0,152.0,81.0,147.0,37.0,94.0,3.0,0.262032085,0.343799058,0.518716577,19251.0,True,False,False,False,False,False,False,False,False,False,False
"Lopez, Nicky",2022,2.139,597500.0,2550000.0,151.0,78.0,149.0,2.0,43.0,22.0,0.299798792,0.365280289,0.378269617,19339.0,False,False,False,False,False,False,False,False,False,False,True
"Renfroe, Hunter",2022,4.165,3100000.0,7650000.0,144.0,89.0,135.0,31.0,96.0,1.0,0.259117082,0.314685314,0.500959692,15464.0,False,False,False,False,False,False,False,False,False,True,False
"Haniger, Mitch",2022,5.048,3010000.0,7750000.0,157.0,110.0,157.0,39.0,100.0,1.0,0.253225806,0.31837916,0.48548387,14274.0,False,False,False,False,False,False,False,False,False,True,False
"Turner, Trea",2022,5.135,13000000.0,21000000.0,148.0,107.0,195.0,28.0,77.0,32.0,0.327731092,0.374613003,0.536134453,16252.0,False,False,False,False,False,False,False,False,False,False,True
"Bader, Harrison",2022,4.03,2000000.0,,103.0,45.0,98.0,16.0,50.0,9.0,0.267029972,0.324189526,0.460490463,18030.0,False,False,False,False,False,False,False,False,True,False,False
"Narvaez, Omar",2022,5.089,2500000.0,5000000.0,123.0,54.0,104.0,11.0,49.0,0.0,0.265984654,0.341573033,0.401534526,13338.0,False,False,False,True,False,False,False,False,False,False,False
"Buxton, Byron",2022,5.16,5125000.0,,61.0,50.0,72.0,19.0,32.0,9.0,0.306382978,0.358267716,0.64680851,14161.0,False,False,False,False,True,False,False,False,False,False,False
"Urias, Luis",2022,2.12,575100.0,2550000.0,150.0,77.0,122.0,23.0,75.0,5.0,0.248979591,0.344522968,0.444897959,16622.0,False,False,False,False,False,False,False,False,False,False,True
"Nimmo, Brandon",2022,5.042,4700000.0,7000000.0,92.0,51.0,95.0,8.0,28.0,5.0,0.292307692,0.401041666,0.436923076,12927.0,False,False,False,False,False,False,False,True,False,False,False
"Bell, Josh",2022,5.053,6350000.0,10000000.0,144.0,75.0,130.0,27.0,88.0,0.0,0.261044176,0.346830985,0.475903614,13145.0,True,False,False,False,False,False,False,False,False,False,False
"Verdugo, Alex",2022,3.078,649500.0,3550000.0,146.0,88.0,157.0,13.0,63.0,6.0,0.288602941,0.350993377,0.426470588,17027.0,False,False,False,False,False,False,False,False,True,False,False
"Arraez, Luis",2022,2.121,611000.0,2125000.0,121.0,58.0,126.0,2.0,42.0,2.0,0.294392523,0.356993736,0.376168224,18568.0,False,True,False,False,False,False,False,False,False,False,False
"Kiner-Falefa, Isiah",2022,4.0,2000000.0,4700000.0,158.0,74.0,172.0,8.0,53.0,20.0,0.270866141,0.312130177,0.357480314,16512.0,False,False,False,True,False,False,False,False,False,False,False
"Swanson, Dansby",2022,5.047,6000000.0,10000000.0,160.0,78.0,146.0,27.0,88.0,9.0,0.248299319,0.311349693,0.448979591,18314.0,False,False,False,False,False,False,False,False,False,False,True
"Candelario, Jeimer",2022,4.038,2850000.0,5800000.0,149.0,75.0,151.0,16.0,67.0,0.0,0.271095152,0.351437699,0.443447037,13621.0,False,False,True,False,False,False,False,False,False,False,False
"Margot, Manuel",2022,5.012,3400000.0,5600000.0,125.0,55.0,107.0,10.0,57.0,13.0,0.254156769,0.313174946,0.382422802,14712.0,False,False,False,False,True,False,False,False,False,False,False
"Diaz, Elias",2022,5.088,1200000.0,,106.0,52.0,83.0,18.0,44.0,0.0,0.24556213,0.309973045,0.464497041,11680.0,False,False,False,True,False,False,False,False,False,False,False
"Benintendi, Andrew",2022,5.062,6600000.0,8500000.0,134.0,63.0,136.0,17.0,73.0,8.0,0.275862068,0.324022346,0.442190669,17901.0,False,False,False,False,False,False,False,True,False,False,False
"Kemp, Tony",2022,4.098,1050000.0,2250000.0,131.0,54.0,92.0,8.0,37.0,8.0,0.278787878,0.381679389,0.418181818,14894.0,False,True,False,False,False,False,False,False,False,False,False
"Aguilar, Jesus",2022,5.082,4350000.0,,131.0,49.0,117.0,22.0,93.0,0.0,0.260579064,0.328712871,0.458797327,11342.0,True,False,False,False,False,False,False,False,False,False,False
"Stallings, Jacob",2022,3.149,1300000.0,2450000.0,112.0,38.0,92.0,8.0,53.0,0.0,0.245989304,0.334894613,0.368983957,13723.0,False,False,False,True,False,False,False,False,False,False,False
"Yastrzemski, Mike",2022,2.128,600000.0,3700000.0,139.0,75.0,105.0,25.0,71.0,4.0,0.224358974,0.310734463,0.457264957,14854.0,False,False,False,False,False,False,False,False,True,False,False
"Kelly, Carson",2022,3.161,1700000.0,3325000.0,98.0,41.0,73.0,13.0,46.0,0.0,0.240131578,0.342618384,0.41118421,13620.0,False,False,False,True,False,False,False,False,False,False,False
"Contreras, Willson",2022,5.108,6650000.0,9625000.0,128.0,61.0,98.0,21.0,57.0,5.0,0.237288135,0.339544513,0.438256658,11609.0,False,False,False,True,False,False,False,False,False,False,False
"Sanchez, Gary",2022,5.086,6350000.0,9000000.0,117.0,54.0,78.0,23.0,54.0,0.0,0.203655352,0.306818181,0.422976501,11442.0,False,False,False,True,False,False,False,False,False,False,False
"Laureano, Ramon",2022,3.014,580500.0,,88.0,43.0,84.0,14.0,39.0,12.0,0.24633431,0.317460317,0.442815249,17128.0,False,False,False,False,True,False,False,False,False,False,False
"Diaz, Yandy",2022,3.122,588900.0,2800000.0,134.0,62.0,119.0,13.0,64.0,1.0,0.255913978,0.353049907,0.387096774,16578.0,False,False,True,False,False,False,False,False,False,False,False
"Stassi, Max",2022,5.049,1600000.0,3000000.0,87.0,45.0,68.0,13.0,35.0,0.0,0.241134751,0.326018808,0.425531914,10059.0,False,False,False,True,False,False,False,False,False,False,False
"Farmer, Kyle",2022,3.129,640000.0,3155000.0,147.0,60.0,127.0,16.0,63.0,2.0,0.262939958,0.316287878,0.416149068,14813.0,False,False,False,True,False,False,False,False,False,False,False
"Hoskins, Rhys",2022,4.053,4800000.0,7700000.0,107.0,64.0,96.0,27.0,71.0,3.0,0.246786632,0.334085778,0.529562982,16472.0,True,False,False,False,False,False,False,False,False,False,False
"Ruf, Darin",2022,4.138,1275000.0,,117.0,41.0,71.0,16.0,43.0,2.0,0.270992366,0.384615384,0.519083969,9929.0,True,False,False,False,False,False,False,False,False,False,False
"Meadows, Austin",2022,3.074,581400.0,4000000.0,142.0,79.0,121.0,27.0,106.0,4.0,0.233590733,0.314720812,0.457528957,15672.0,False,False,False,False,False,False,False,False,False,True,False
"McMahon, Ryan",2022,4.006,2375000.0,,151.0,80.0,134.0,23.0,86.0,6.0,0.253787878,0.330536912,0.448863636,15112.0,True,False,False,False,False,False,False,False,False,False,False
"Happ, Ian",2022,4.036,4100000.0,6850000.0,148.0,63.0,105.0,25.0,66.0,9.0,0.225806451,0.322701688,0.434408602,17919.0,False,False,False,False,True,False,False,False,False,False,False
"Chapman, Matt",2022,4.109,6490000.0,,151.0,75.0,111.0,27.0,72.0,3.0,0.209829867,0.313504823,0.402646502,16505.0,False,False,True,False,False,False,False,False,False,False,False
"Reyes, Franmil",2022,3.115,602400.0,4550000.0,115.0,57.0,106.0,30.0,85.0,4.0,0.253588516,0.324034334,0.5215311,14566.0,False,False,False,False,False,False,False,False,False,True,False
"Rosario, Amed",2022,4.062,2400000.0,4950000.0,141.0,77.0,155.0,11.0,57.0,13.0,0.281818181,0.321428571,0.409090909,15518.0,False,False,False,False,False,False,False,False,False,False,True
"Crawford, J.P.",2022,3.163,2050000.0,4850000.0,160.0,89.0,169.0,9.0,54.0,3.0,0.273021001,0.338192419,0.37641357,15491.0,False,False,False,False,False,False,False,False,False,False,True
"Ramirez, Harold",2022,2.124,,728000.0,99.0,33.0,91.0,7.0,41.0,3.0,0.268436578,0.304709141,0.398230088,14387.0,False,False,False,False,False,False,False,False,True,False,False
"Tapia, Raimel",2022,4.02,1950000.0,3950000.0,133.0,69.0,133.0,6.0,50.0,20.0,0.273100616,0.327067669,0.371663244,14350.0,False,False,False,False,False,False,False,False,True,False,False
"Wendle, Joey",2022,4.088,2250000.0,4550000.0,136.0,73.0,122.0,11.0,54.0,8.0,0.265217391,0.319361277,0.42173913,13853.0,False,False,True,False,False,False,False,False,False,False,False
"Torres, Gleyber",2022,3.162,4000000.0,6250000.0,127.0,50.0,119.0,9.0,51.0,14.0,0.259259259,0.330739299,0.366013071,16997.0,False,False,False,False,False,False,False,False,False,False,True
"McNeil, Jeff",2022,3.069,642251.0,3000000.0,120.0,48.0,97.0,7.0,35.0,3.0,0.251295336,0.319248826,0.360103626,15362.0,False,False,True,False,False,False,False,False,False,False,False
"Garver, Mitch",2022,4.045,1875000.0,3335000.0,68.0,29.0,53.0,13.0,34.0,1.0,0.256038647,0.358024691,0.516908212,15161.0,False,False,False,True,False,False,False,False,False,False,False
"Naquin, Tyler",2022,5.033,1500000.0,4025000.0,127.0,52.0,111.0,19.0,70.0,5.0,0.270072992,0.332599118,0.476885644,13359.0,False,False,False,False,False,False,False,False,False,True,False
"Gallo, Joey",2022,5.103,6200000.0,10275000.0,153.0,90.0,99.0,38.0,77.0,6.0,0.19879518,0.35064935,0.457831325,14128.0,False,False,False,False,False,False,False,False,True,False,False
"Murphy, Tom",2022,4.092,875000.0,1575000.0,97.0,35.0,56.0,11.0,34.0,0.0,0.202166064,0.304347826,0.350180505,13499.0,False,False,False,True,False,False,False,False,False,False,False
"Herrera, Odubel",2022,5.077,10350000.0,,124.0,59.0,117.0,13.0,51.0,6.0,0.26,0.310204081,0.415555555,11476.0,False,False,False,False,True,False,False,False,False,False,False
"Mancini, Trey",2022,5.015,4750000.0,,147.0,77.0,142.0,21.0,71.0,0.0,0.255395683,0.326298701,0.431654676,15149.0,True,False,False,False,False,False,False,False,False,False,False
"Anderson, Brian",2022,4.031,3800000.0,4475000.0,67.0,24.0,58.0,7.0,28.0,5.0,0.248927038,0.337121212,0.377682403,18289.0,False,False,True,False,False,False,False,False,False,False,False
"Higashioka, Kyle",2022,3.005,594000.0,935000.0,67.0,20.0,35.0,10.0,29.0,0.0,0.18134715,0.246445497,0.388601036,5517.0,False,False,False,True,False,False,False,False,False,False,False
"Plawecki, Kevin",2022,5.167,1600000.0,2250000.0,64.0,15.0,45.0,3.0,15.0,0.0,0.286624203,0.348837209,0.388535031,13807.0,False,False,False,True,False,False,False,False,False,False,False
"Engel, Adam",2022,4.058,1375000.0,2000000.0,39.0,21.0,31.0,7.0,18.0,7.0,0.25203252,0.335714285,0.495934959,15082.0,False,False,False,False,False,False,False,False,True,False,False
"Slater, Austin",2022,3.147,1150000.0,1850000.0,129.0,39.0,66.0,12.0,32.0,15.0,0.240875912,0.320261437,0.423357664,16153.0,False,False,False,False,False,False,False,False,True,False,False
"Jansen, Danny",2022,3.05,601800.0,1950000.0,70.0,32.0,41.0,11.0,28.0,0.0,0.222826086,0.299019607,0.472826086,16535.0,False,False,False,True,False,False,False,False,False,False,False
"Santander, Anthony",2022,3.162,2100000.0,3150000.0,110.0,54.0,98.0,18.0,50.0,1.0,0.24137931,0.286041189,0.433497536,14551.0,False,False,False,False,False,False,False,False,False,True,False
"Hedges, Austin",2022,5.166,3280000.0,4000000.0,88.0,32.0,51.0,10.0,31.0,1.0,0.178321678,0.219672131,0.307692307,12976.0,False,False,False,True,False,False,False,False,False,False,False
"Hampson, Garrett",2022,3.03,580500.0,1863000.0,147.0,69.0,106.0,11.0,33.0,17.0,0.233995584,0.289205702,0.379690949,19262.0,False,True,False,False,False,False,False,False,False,False,False
"Urshela, Giovanny",2022,4.127,4650000.0,6550000.0,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False
"Mejia, Francisco",2022,3.054,580500.0,1455000.0,84.0,31.0,65.0,6.0,35.0,0.0,0.26,0.322463768,0.416,16403.0,False,False,False,True,False,False,False,False,False,False,False
"Walker, Christian",2022,3.124,619300.0,2600000.0,115.0,55.0,98.0,10.0,46.0,0.0,0.244389027,0.314606741,0.381546134,13419.0,True,False,False,False,False,False,False,False,False,False,False
"Duvall, Adam",2022,5.151,5000000.0,9275000.0,146.0,67.0,117.0,38.0,113.0,5.0,0.228070175,0.281081081,0.49122807,10950.0,False,False,False,False,False,False,False,False,False,True,False
"Heredia, Guillermo",2022,4.112,,1000000.0,120.0,46.0,67.0,5.0,26.0,0.0,0.219672131,0.311239193,0.35409836,18721.0,False,False,False,False,False,False,False,False,True,False,False
"Diaz, Aledmys",2022,5.1,3000000.0,4450000.0,84.0,28.0,76.0,8.0,45.0,0.0,0.258503401,0.31661442,0.404761904,15937.0,False,False,False,False,False,False,False,False,False,False,True
"Caratini, Victor",2022,4.051,1300000.0,2000000.0,116.0,33.0,71.0,7.0,39.0,2.0,0.22683706,0.308988764,0.322683706,14968.0,False,False,False,True,False,False,False,False,False,False,False
"Dickerson, Alex",2022,5.12,2100000.0,,111.0,37.0,66.0,13.0,38.0,1.0,0.233215547,0.304487179,0.420494699,12649.0,False,False,False,False,False,False,False,True,False,False,False
"Phillips, Brett",2022,3.013,584400.0,1400000.0,119.0,50.0,52.0,13.0,44.0,14.0,0.205533596,0.3,0.42687747,14735.0,False,False,False,False,False,False,False,False,True,False,False
"Naylor, Josh",2022,2.127,577500.0,1200000.0,69.0,28.0,59.0,7.0,21.0,1.0,0.253218884,0.301204819,0.39914163,18839.0,False,False,False,False,False,False,False,True,False,False,False
"Gallagher, Cam",2022,3.106,604000.0,885000.0,48.0,9.0,28.0,1.0,7.0,0.0,0.25,0.297520661,0.330357142,12981.0,False,False,False,True,False,False,False,False,False,False,False
"Andujar, Miguel",2022,3.117,639000.0,1300000.0,45.0,19.0,39.0,6.0,12.0,0.0,0.253246753,0.283950617,0.383116883,15878.0,False,False,True,False,False,False,False,False,False,False,False
"Nido, Tomas",2022,3.089,577720.0,,58.0,16.0,34.0,3.0,13.0,1.0,0.222222222,0.260869565,0.326797385,13755.0,False,False,False,True,False,False,False,False,False,False,False
"Biggio, Cavan",2022,2.129,604000.0,2123000.0,79.0,27.0,56.0,7.0,27.0,3.0,0.224,0.321917808,0.356,19252.0,False,True,False,False,False,False,False,False,False,False,False
"Brinson, Lewis",2022,3.084,587500.0,,89.0,24.0,62.0,9.0,33.0,1.0,0.226277372,0.262975778,0.375912408,14352.0,False,False,False,False,True,False,False,False,False,False,False
"Sierra, Magneuris",2022,2.138,571375.0,,123.0,27.0,48.0,0.0,5.0,11.0,0.229665071,0.28125,0.267942583,17023.0,False,False,False,False,False,False,False,False,True,False,False
"Peraza, Jose",2022,5.116,,,64.0,21.0,29.0,6.0,20.0,1.0,0.204225352,0.266233766,0.38028169,13593.0,False,True,False,False,False,False,False,False,False,False,False
"Frazier, Adam",2022,5.075,4300000.0,8000000.0,155.0,83.0,176.0,5.0,43.0,10.0,0.305025996,0.367924528,0.410745233,15223.0,False,False,False,False,False,False,False,False,False,False,True
"Moore, Dylan",2022,3.0,590400.0,1350000.0,126.0,42.0,60.0,12.0,43.0,21.0,0.180722891,0.275862068,0.334337349,18042.0,False,False,True,False,False,False,False,False,False,False,False
"Calhoun, Willie",2022,3.033,593000.0,1300000.0,75.0,26.0,65.0,6.0,25.0,0.0,0.25,0.309859154,0.38076923,17838.0,False,True,False,False,False,False,False,False,False,False,False
"Robles, Victor",2022,3.033,614000.0,1650000.0,107.0,37.0,64.0,2.0,19.0,8.0,0.203174603,0.309589041,0.295238095,18363.0,False,False,False,False,False,False,False,False,True,False,False
"Arroyo, Christian",2022,3.036,581500.0,1200000.0,57.0,22.0,43.0,6.0,25.0,1.0,0.262195121,0.324022346,0.445121951,16434.0,False,False,True,False,False,False,False,False,False,False,False
"Alberto, Hanser",2022,5.085,1650000.0,,103.0,25.0,65.0,2.0,24.0,3.0,0.269709543,0.290836653,0.402489626,11902.0,False,True,False,False,False,False,False,False,False,False,False
"Berti, Jon",2022,2.168,607500.0,1200000.0,85.0,35.0,49.0,4.0,19.0,8.0,0.210300429,0.311111111,0.313304721,12037.0,False,False,True,False,False,False,False,False,False,False,False
"Cooper, Garrett",2022,4.053,1900000.0,2500000.0,71.0,30.0,61.0,9.0,33.0,1.0,0.28372093,0.38,0.465116279,15279.0,False,False,False,False,False,False,False,False,False,True,False
"Adames, Willy",2022,3.105,590000.0,4600000.0,140.0,77.0,130.0,25.0,73.0,5.0,0.261569416,0.336936936,0.480885311,15986.0,False,False,False,False,False,False,False,False,False,False,True
"Peterson, Jace",2022,5.142,,1850000.0,94.0,36.0,64.0,6.0,31.0,10.0,0.247104247,0.347682119,0.366795366,12325.0,False,True,False,False,False,False,False,False,False,False,False
"Astudillo, Willians",2022,2.141,573500.0,,73.0,17.0,49.0,7.0,21.0,0.0,0.235576923,0.259259259,0.375,15608.0,False,False,False,True,False,False,False,False,False,False,False
"Guillorme, Luis",2022,2.167,580701.0,875000.0,69.0,13.0,35.0,1.0,5.0,0.0,0.265151515,0.374193548,0.31060606,16451.0,False,False,False,False,False,False,True,False,False,False,False
"Casali, Curt",2022,5.151,1500000.0,2600000.0,77.0,20.0,42.0,5.0,26.0,0.0,0.21,0.313043478,0.35,12510.0,False,False,False,True,False,False,False,False,False,False,False
"Gosselin, Phil",2022,5.106,,,104.0,40.0,90.0,7.0,47.0,4.0,0.260869565,0.313672922,0.36231884,10953.0,False,True,False,False,False,False,False,False,False,False,False
"Garneau, Dustin",2022,3.14,,1175000.0,20.0,9.0,13.0,6.0,11.0,0.0,0.209677419,0.25,0.580645161,9433.0,False,False,False,True,False,False,False,False,False,False,False
"Pinder, Chad",2022,5.047,2275000.0,2725000.0,75.0,30.0,52.0,6.0,27.0,1.0,0.242990654,0.300429184,0.411214953,15191.0,False,True,False,False,False,False,False,False,False,False,False
"Difo, Wilmer",2022,4.138,,,116.0,25.0,59.0,4.0,24.0,1.0,0.269406392,0.329166666,0.383561643,14320.0,False,False,False,False,False,False,False,False,False,False,True
"Torrens, Luis",2022,2.118,580700.0,1200000.0,108.0,39.0,84.0,15.0,47.0,0.0,0.242774566,0.298941798,0.430635838,15905.0,False,False,False,True,False,False,False,False,False,False,False
"Choi, Ji-Man",2022,4.076,2450000.0,3200000.0,83.0,36.0,59.0,11.0,45.0,0.0,0.22868217,0.347540983,0.410852713,5452.0,True,False,False,False,False,False,False,False,False,False,False
"Arcia, Orlando",2022,4.112,2000000.0,,36.0,9.0,16.0,2.0,14.0,1.0,0.197530864,0.258426966,0.308641975,13185.0,False,False,False,False,False,False,False,False,False,False,True
"Goodwin, Brian",2022,4.135,,,72.0,33.0,52.0,8.0,29.0,1.0,0.221276595,0.318518518,0.374468085,12858.0,False,False,False,False,False,False,False,False,True,False,False
"Goodrum, Niko",2022,4.031,2100000.0,,90.0,39.0,62.0,9.0,33.0,14.0,0.213793103,0.292307692,0.358620689,12092.0,False,False,False,False,False,False,False,False,False,False,True
"Reyes, Victor",2022,3.075,587100.0,1400000.0,76.0,26.0,54.0,5.0,22.0,5.0,0.258373205,0.284403669,0.416267942,15487.0,False,False,False,False,False,False,False,False,False,True,False
"Quinn, Roman",2022,3.088,578000.0,,28.0,8.0,9.0,0.0,2.0,4.0,0.173076923,0.306451612,0.288461538,13546.0,False,False,False,False,False,False,False,False,True,False,False
"Newman, Kevin",2022,3.046,598000.0,1950000.0,148.0,50.0,117.0,5.0,39.0,6.0,0.226305609,0.26459854,0.309477756,17696.0,False,True,False,False,False,False,False,False,False,False,False
"Senzel, Nick",2022,2.15,580500.0,1250000.0,36.0,18.0,28.0,1.0,8.0,2.0,0.252252252,0.322580645,0.315315315,19293.0,False,False,False,False,False,False,False,False,True,False,False
"Tellez, Rowdy",2022,3.004,598100.0,1940000.0,106.0,34.0,72.0,11.0,36.0,0.0,0.242424242,0.304615384,0.414141414,15679.0,True,False,False,False,False,False,False,False,False,False,False
"Jankowski, Travis",2022,5.028,,,76.0,24.0,33.0,1.0,10.0,5.0,0.251908396,0.363636363,0.351145038,13768.0,False,False,False,False,True,False,False,False,False,False,False
"Alfaro, Jorge",2022,4.083,2050000.0,2725000.0,92.0,22.0,72.0,4.0,30.0,8.0,0.244067796,0.282958199,0.342372881,12180.0,False,False,False,True,False,False,False,False,False,False,False
"Stevenson, Andrew",2022,2.125,579100.0,850000.0,109.0,22.0,44.0,5.0,23.0,1.0,0.229166666,0.293838862,0.338541666,17932.0,False,False,False,False,False,False,False,True,False,False,False
"Luplow, Jordan",2022,3.112,581500.0,1400000.0,62.0,23.0,33.0,11.0,28.0,1.0,0.202453987,0.32642487,0.45398773,16424.0,False,False,False,False,False,False,False,False,True,False,False
"Zimmer, Bradley",2022,3.077,,1300000.0,99.0,44.0,68.0,8.0,35.0,15.0,0.227424749,0.324712643,0.344481605,16221.0,False,False,False,False,False,False,False,False,True,False,False
"Castro, Harold",2022,2.141,581700.0,1275000.0,106.0,35.0,89.0,3.0,37.0,1.0,0.282539682,0.310447761,0.358730158,14691.0,False,False,True,False,False,False,False,False,False,False,False
"Mondesi, Adalberto",2022,4.088,2525000.0,3000000.0,35.0,19.0,29.0,6.0,17.0,15.0,0.23015873,0.270676691,0.452380952,13769.0,False,False,False,False,False,False,False,False,False,False,True
"Bellinger, Cody",2022,4.16,16100000.0,17000000.0,95.0,39.0,52.0,10.0,36.0,3.0,0.165079365,0.24,0.301587301,15998.0,True,False,False,False,False,False,False,False,False,False,False
"Maile, Luke",2022,4.132,,,15.0,6.0,9.0,0.0,3.0,0.0,0.3,0.382352941,0.433333333,13355.0,False,False,False,True,False,False,False,False,False,False,False
"Smith, Dominic",2022,3.146,2550000.0,3950000.0,145.0,43.0,109.0,11.0,58.0,2.0,0.244394618,0.304259634,0.363228699,15653.0,True,False,False,False,False,False,False,False,False,False,False
"Kozma, Pete",2022,3.097,,,3.0,0.0,1.0,0.0,0.0,0.0,0.09090909,0.166666666,0.09090909,2539.0,False,False,False,False,False,False,False,False,False,False,True
"Moran, Colin",2022,4.107,2800000.0,,99.0,29.0,82.0,10.0,50.0,1.0,0.257861635,0.334261838,0.389937106,16909.0,False,False,True,False,False,False,False,False,False,False,False
"Voit, Luke",2022,3.169,4700000.0,5450000.0,68.0,26.0,51.0,11.0,35.0,0.0,0.239436619,0.327800829,0.436619718,14811.0,True,False,False,False,False,False,False,False,False,False,False
"Camargo, Johan",2022,3.161,,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,14950.0,False,True,False,False,False,False,False,False,False,False,False
"Valaika, Pat",2022,4.079,875000.0,,91.0,17.0,52.0,5.0,25.0,1.0,0.2007722,0.25,0.289575289,14885.0,False,False,False,False,False,False,False,False,False,False,True
"Refsnyder, Rob",2022,3.091,,,51.0,21.0,34.0,2.0,12.0,1.0,0.244604316,0.324840764,0.338129496,13770.0,False,True,False,False,False,False,False,False,False,False,False
"Locastro, Tim",2022,3.01,589100.0,900000.0,64.0,15.0,25.0,2.0,7.0,5.0,0.179856115,0.262820512,0.251798561,15124.0,False,True,False,False,False,False,False,False,False,False,False
"Gamel, Ben",2022,5.02,1500000.0,1800000.0,122.0,43.0,84.0,8.0,26.0,3.0,0.247058823,0.346733668,0.388235294,12160.0,False,False,False,False,True,False,False,False,False,False,False
"Guzman, Ronald",2022,3.083,606000.0,,7.0,1.0,1.0,1.0,1.0,0.0,0.0625,0.117647058,0.25,14388.0,True,False,False,False,False,False,False,False,False,False,False
"Wade, Tyler",2022,3.088,603300.0,825000.0,103.0,31.0,34.0,0.0,5.0,17.0,0.267716535,0.354166666,0.322834645,15730.0,False,True,False,False,False,False,False,False,False,False,False
"Cave, Jake",2022,3.072,597500.0,800000.0,76.0,14.0,31.0,3.0,13.0,1.0,0.18902439,0.24858757,0.292682926,14477.0,False,False,False,False,False,False,False,False,True,False,False
"Davis, J.D.",2022,3.137,2100000.0,2760000.0,73.0,18.0,51.0,5.0,23.0,1.0,0.284916201,0.383886255,0.435754189,16219.0,False,False,True,False,False,False,False,False,False,False,False
"Severino, Pedro",2022,4.099,1825000.0,,113.0,32.0,94.0,11.0,46.0,0.0,0.248021108,0.307875894,0.382585751,14523.0,False,False,False,True,False,False,False,False,False,False,False
"Greiner, Grayson",2022,3.041,583100.0,,31.0,7.0,17.0,1.0,7.0,0.0,0.236111111,0.320987654,0.333333333,17062.0,False,False,False,True,False,False,False,False,False,False,False
"O'Hearn, Ryan",2022,3.002,,1300000.0,84.0,23.0,53.0,9.0,29.0,0.0,0.224576271,0.267716535,0.368644067,16442.0,True,False,False,False,False,False,False,False,False,False,False
"Cordero, Franchy",2022,3.122,800000.0,,48.0,12.0,24.0,1.0,9.0,1.0,0.188976377,0.237037037,0.259842519,14567.0,False,False,False,False,True,False,False,False,False,False,False
"Knapp, Andrew",2022,5.0,1100000.0,,62.0,13.0,22.0,2.0,11.0,0.0,0.151724137,0.215189873,0.213793103,14942.0,False,False,False,True,False,False,False,False,False,False,False
"Perez, Michael",2022,3.0,591500.0,,70.0,19.0,30.0,7.0,21.0,0.0,0.142857142,0.22077922,0.29047619,12977.0,False,False,False,True,False,False,False,False,False,False,False
"Alonso, Pete",2023,4.0,7400000.0,14500000.0,160.0,95.0,162.0,40.0,131.0,5.0,0.271356783,0.351824817,0.517587939,19251.0,True,False,False,False,False,False,False,False,False,False,False
"Walker, Christian",2023,4.124,2600000.0,6500000.0,160.0,84.0,141.0,36.0,94.0,2.0,0.241852487,0.326836581,0.47684391,13419.0,True,False,False,False,False,False,False,False,False,False,False
"Guerrero, Vladimir Jr.",2023,3.157,7900000.0,14500000.0,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False
"Smith, Will",2023,3.09,730000.0,5250000.0,137.0,68.0,132.0,24.0,87.0,1.0,0.259842519,0.342560553,0.464566929,19197.0,False,False,False,True,False,False,False,False,False,False,False
"Tucker, Kyle",2023,3.079,764200.0,5000000.0,150.0,71.0,140.0,30.0,107.0,25.0,0.257352941,0.330033003,0.477941176,18345.0,False,False,False,False,False,False,False,False,True,False,False
"Murphy, Sean",2023,3.029,725000.0,,148.0,67.0,134.0,18.0,66.0,1.0,0.24953445,0.332242225,0.426443202,19352.0,False,False,False,True,False,False,False,False,False,False,False
"Ward, Taylor",2023,2.164,720000.0,2750000.0,135.0,73.0,139.0,23.0,65.0,5.0,0.28080808,0.359929078,0.472727272,17548.0,False,False,True,False,False,False,False,False,False,False,False
"Devers, Rafael",2023,5.07,11200000.0,17500000.0,141.0,84.0,164.0,27.0,88.0,3.0,0.295495495,0.358306188,0.52072072,17350.0,False,False,True,False,False,False,False,False,False,False,False
"McNeil, Jeff",2023,4.069,3000000.0,,148.0,73.0,174.0,9.0,62.0,4.0,0.326454033,0.382003395,0.454033771,15362.0,False,True,False,False,False,False,False,False,False,False,False
"Santander, Anthony",2023,4.162,3150000.0,7400000.0,152.0,78.0,138.0,33.0,89.0,0.0,0.240418118,0.318392581,0.454703832,14551.0,False,False,False,False,False,False,False,False,False,True,False
"Trevino, Jose",2023,3.063,720000.0,2360000.0,115.0,39.0,83.0,11.0,43.0,2.0,0.247761194,0.283286118,0.388059701,16725.0,False,False,False,True,False,False,False,False,False,False,False
"Arraez, Luis",2023,3.121,2125000.0,6100000.0,144.0,88.0,173.0,8.0,49.0,4.0,0.316270566,0.374792703,0.420475319,18568.0,False,True,False,False,False,False,False,False,False,False,False
